country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,n_indicators_present,is_included,inclusion_rule
DNK,Denmark,Europe & Central Asia,High income,Not classified,97.15266,123.896,43.24902,11.424302665104861,,130.9443786621094,5,True,>= 5/6 indicators non-missing after min-year rule
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD,68.03908,82.81548000000001,7.600076,4.545084051767058,93.22272731720484,80.40904173340674,6,True,>= 5/6 indicators non-missing after min-year rule
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD,55.10065999999999,87.00829999999999,10.607082,5.295469381350148,93.8799997965495,96.76958033488975,6,True,>= 5/6 indicators non-missing after min-year rule
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,45.64498,93.45613999999999,5.319122,3.2408861031368197,,76.76929770033748,5,True,>= 5/6 indicators non-missing after min-year rule
ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA,4.25217,23.508291,0.039907899999999996,0.3903992367460722,,45.751646677653035,5,True,>= 5/6 indicators non-missing after min-year rule
ESP,Spain,Europe & Central Asia,High income,Not classified,84.13579999999999,112.67460000000001,31.13094,8.985113717918933,98.27666727701819,121.3270782470704,6,True,>= 5/6 indicators non-missing after min-year rule
EST,Estonia,Europe & Central Asia,High income,Not classified,88.66766,145.237,32.1865,10.464531741525496,,111.6163360595702,5,True,>= 5/6 indicators non-missing after min-year rule
FIN,Finland,Europe & Central Asia,High income,Not classified,88.0184,131.0914,31.56024,10.123003847155996,,150.47875906372087,5,True,>= 5/6 indicators non-missing after min-year rule
FJI,Fiji,East Asia & Pacific,Upper middle income,Blend,53.404340000000005,110.91860000000001,1.6951639999999997,4.959345208956601,,90.243881902916,5,True,>= 5/6 indicators non-missing after min-year rule
FRA,France,Europe & Central Asia,High income,Not classified,80.63224,105.8672,43.44598,9.589182529845584,,103.662089538574,5,True,>= 5/6 indicators non-missing after min-year rule
GBR,United Kingdom,Europe & Central Asia,High income,Not classified,92.08185999999999,119.728,39.0963,9.880705746506402,,122.14203834533674,5,True,>= 5/6 indicators non-missing after min-year rule
GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,59.45984,144.5924,20.492079999999998,7.358738166528264,99.6373613391459,109.5169883817944,6,True,>= 5/6 indicators non-missing after min-year rule
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA,30.79148,127.853,0.22526459999999998,3.9605820612557574,,68.07179364073318,5,True,>= 5/6 indicators non-missing after min-year rule
GRC,Greece,Europe & Central Asia,High income,Not classified,70.74510000000001,115.4154,35.1484,8.143528662571276,,104.3956192016602,5,True,>= 5/6 indicators non-missing after min-year rule
GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend,57.14256,101.72247999999999,21.06172,5.7056385443136,,106.35986148406676,5,True,>= 5/6 indicators non-missing after min-year rule
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD,37.42324,117.9816,3.153695,4.120901919272042,,53.99846097306636,5,True,>= 5/6 indicators non-missing after min-year rule
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified,88.8189,212.783158,35.36546,9.869251955127954,,107.03223261727939,5,True,>= 5/6 indicators non-missing after min-year rule
HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA,32.7664,81.99118,2.904662,4.087800573741601,88.15500068664552,54.190553342836374,6,True,>= 5/6 indicators non-missing after min-year rule
HRV,Croatia,Europe & Central Asia,High income,IBRD,72.80258,107.51700000000001,26.53114,9.405471648176318,,104.20224914550761,5,True,>= 5/6 indicators non-missing after min-year rule
HUN,Hungary,Europe & Central Asia,High income,Not classified,77.05814000000001,102.31479999999999,30.1375,9.466912505748061,,103.83906707763681,5,True,>= 5/6 indicators non-missing after min-year rule
IDN,Indonesia,East Asia & Pacific,Upper middle income,IBRD,33.48822,136.30599999999998,2.576668,6.810651247684108,95.42000071207683,90.87316350781094,6,True,>= 5/6 indicators non-missing after min-year rule
IND,India,South Asia,Lower middle income,IBRD,19.84096,82.74314,1.335584,5.0014349117274,,75.41945190429688,5,True,>= 5/6 indicators non-missing after min-year rule
IRL,Ireland,Europe & Central Asia,High income,Not classified,85.02180000000001,103.0542,28.907439999999998,10.678798598274991,,130.4650436401366,5,True,>= 5/6 indicators non-missing after min-year rule
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,61.05146,105.38528000000001,9.697659999999999,5.8564155258832695,86.20348527978163,82.93817647298177,6,True,>= 5/6 indicators non-missing after min-year rule
ISL,Iceland,Europe & Central Asia,High income,Not classified,97.23205080000002,116.7366,38.52954,10.764631477875382,,115.8710037231444,5,True,>= 5/6 indicators non-missing after min-year rule
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,81.82149999999999,129.3854,27.95306,8.73629729013644,,96.47518310546872,5,True,>= 5/6 indicators non-missing after min-year rule
ITA,Italy,Europe & Central Asia,High income,Not classified,64.95624000000001,139.24380000000002,27.06324,8.919835858816105,,101.24985198974619,5,True,>= 5/6 indicators non-missing after min-year rule
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,56.143139999999995,110.0492,9.639548,4.955053724362894,,85.41101177289372,5,True,>= 5/6 indicators non-missing after min-year rule
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,62.03094,98.76892000000001,3.5131900000000003,4.430973751278681,,89.39307106071215,5,True,>= 5/6 indicators non-missing after min-year rule
JPN,Japan,East Asia & Pacific,High income,Not classified,91.4888,136.4582,31.997419999999998,8.984211898066599,,102.0693038940428,5,True,>= 5/6 indicators non-missing after min-year rule
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,76.52516,139.8402,13.08236,6.92745777996146,,96.88345764044877,5,True,>= 5/6 indicators non-missing after min-year rule
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,49.6894,131.516,3.942196,4.81924766654947,,90.43552537608545,5,True,>= 5/6 indicators non-missing after min-year rule
KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA,31.0094725,124.7808,0.8243503999999999,4.191898257407543,,49.62533249235107,5,True,>= 5/6 indicators non-missing after min-year rule
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD,67.8,154.46959999999999,41.0724,8.093488241122218,,117.5694806244106,5,True,>= 5/6 indicators non-missing after min-year rule
KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified,93.99784,124.0604,40.75434,7.505228010783848,,98.8233383178711,5,True,>= 5/6 indicators non-missing after min-year rule
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,92.94829999999999,178.4346,2.221146,5.998076553320247,95.93000030517577,,5,True,>= 5/6 indicators non-missing after min-year rule
LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA,29.78254,56.085879999999996,0.5291686,2.830407350106095,,64.84802924328142,5,True,>= 5/6 indicators non-missing after min-year rule
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend,59.175160000000005,99.1547,15.67426,5.3970136124198795,,89.31715240478516,5,True,>= 5/6 indicators non-missing after min-year rule
LIE,Liechtenstein,Europe & Central Asia,High income,Not classified,96.85695,119.60920000000002,43.15538,10.232725701259552,,116.09319458007819,5,True,>= 5/6 indicators non-missing after min-year rule
LKA,Sri Lanka,South Asia,Lower middle income,IDA,24.57,123.59819999999999,5.370652,5.431912035005177,92.16322642719726,94.57700357138353,6,True,>= 5/6 indicators non-missing after min-year rule
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA,35.91112,93.5568,0.17981608,3.3194953148890995,92.00247690114004,58.53195350666937,6,True,>= 5/6 indicators non-missing after min-year rule
LTU,Lithuania,Europe & Central Asia,High income,Not classified,76.9349,142.31040000000002,28.64588,9.517267820189781,,102.731932067871,5,True,>= 5/6 indicators non-missing after min-year rule
LUX,Luxembourg,Europe & Central Asia,High income,Not classified,97.21166000000001,133.78,35.86422,10.261229344199476,,106.2356735229492,5,True,>= 5/6 indicators non-missing after min-year rule
LVA,Latvia,Europe & Central Asia,High income,Not classified,81.7739,121.72840000000001,26.58168,9.221596702170238,,110.2269744873046,5,True,>= 5/6 indicators non-missing after min-year rule
MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified,82.53584,212.783158,28.64996,7.5983435608230145,,96.2463775058917,5,True,>= 5/6 indicators non-missing after min-year rule
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,65.20754,124.12180000000001,3.9917880000000006,5.292194789857995,,78.6768986118958,5,True,>= 5/6 indicators non-missing after min-year rule
MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD,59.5921,115.7426,18.61422,7.855085265735626,,99.40743606739981,5,True,>= 5/6 indicators non-missing after min-year rule
MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA,6.4829740000000005,38.024420000000006,0.09862188000000001,1.7008957134474825,,34.88220279855542,5,True,>= 5/6 indicators non-missing after min-year rule
MDV,Maldives,South Asia,Upper middle income,IDA,65.46634,180.702,8.183072,6.074306654276358,96.81666819254559,72.58410999907454,6,True,>= 5/6 indicators non-missing after min-year rule
MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD,59.258979999999994,93.29722000000001,13.82348,5.1654813374477,95.0137881254235,104.088816833496,6,True,>= 5/6 indicators non-missing after min-year rule
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA,36.28228,34.16913333333333,2.1550059999999998,5.133981430805313,,86.92660748917673,5,True,>= 5/6 indicators non-missing after min-year rule
MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD,75.5269,103.405,20.90132,6.200246152207892,,83.88871002197266,5,True,>= 5/6 indicators non-missing after min-year rule
MLI,Mali,Sub-Saharan Africa ,Low income,IDA,17.91806,110.97200000000001,0.29527032000000003,1.9934105040151677,,38.90526709945298,5,True,>= 5/6 indicators non-missing after min-year rule
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,80.49672000000001,125.7204,38.56308,9.13107352793044,,100.48406829833982,5,True,>= 5/6 indicators non-missing after min-year rule
MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA,23.28812,108.70136,0.3246857,2.475262292038302,89.89107928462137,72.37458038330077,6,True,>= 5/6 indicators non-missing after min-year rule
MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD,70.8535,173.60660000000001,22.701140000000002,5.743099152408775,,91.2615509033203,5,True,>= 5/6 indicators non-missing after min-year rule
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA,21.18296,97.56158,0.27253859999999996,1.763016747300641,,33.64983556180258,5,True,>= 5/6 indicators non-missing after min-year rule
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD,55.612,142.651,19.198,7.528139204782055,,93.09948405014242,5,True,>= 5/6 indicators non-missing after min-year rule
MWI,Malawi,Sub-Saharan Africa ,Low income,IDA,7.831377999999999,41.47676,0.052945980000000004,2.3728364035017533,,38.37652872778478,5,True,>= 5/6 indicators non-missing after min-year rule
MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,79.0762,134.2072,8.745168,8.175790469338612,94.94499969482422,78.00732116699217,6,True,>= 5/6 indicators non-missing after min-year rule
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,IBRD,37.231719999999996,107.39000000000001,2.653536,4.6764059264901805,,78.98601263284692,5,True,>= 5/6 indicators non-missing after min-year rule
NER,Niger,Sub-Saharan Africa ,Low income,IDA,8.408795,43.704425,0.06547454999999999,0.3903992367460722,,24.22848011068402,5,True,>= 5/6 indicators non-missing after min-year rule
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend,25.98,80.5687,0.03893637,4.632167456366532,,41.206676483154304,5,True,>= 5/6 indicators non-missing after min-year rule
NLD,Netherlands,Europe & Central Asia,High income,Not classified,92.10258,121.377,42.04256,11.112859060833003,,114.3323822021484,5,True,>= 5/6 indicators non-missing after min-year rule
NOR,Norway,Europe & Central Asia,High income,Not classified,96.99156,108.72919999999999,40.91656,9.714047819168622,,117.2586273193358,5,True,>= 5/6 indicators non-missing after min-year rule
NPL,Nepal,South Asia,Lower middle income,IDA,24.903640000000003,123.67372,2.0270406000000003,4.713620077622563,67.02851140032966,73.76975059509275,6,True,>= 5/6 indicators non-missing after min-year rule
NZL,New Zealand,East Asia & Pacific,High income,Not classified,87.65274,126.62840000000001,32.888239999999996,9.441800129050247,,114.8397232055664,5,True,>= 5/6 indicators non-missing after min-year rule
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,81.26408,147.21359999999999,7.742806,5.0272512006122305,94.75666809082031,102.4017344181148,6,True,>= 5/6 indicators non-missing after min-year rule
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,13.91526,64.83898,0.9656356,4.111966792477259,58.046666463216134,36.35173156111484,6,True,>= 5/6 indicators non-missing after min-year rule
PAN,Panama,Latin America & Caribbean ,High income,IBRD,58.11798,135.2614,11.005674,7.247608852233474,,78.59867604573567,5,True,>= 5/6 indicators non-missing after min-year rule
PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,50.353899999999996,122.248,7.258694,5.285116241394109,94.22250175476076,100.56679992675762,6,True,>= 5/6 indicators non-missing after min-year rule
PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD,40.965320000000006,121.86800000000001,3.570594,4.246242191727355,,82.09189529837643,5,True,>= 5/6 indicators non-missing after min-year rule
POL,Poland,Europe & Central Asia,High income,IBRD,75.05214000000001,133.1606,19.8254,9.144657737863826,,109.6572998046872,5,True,>= 5/6 indicators non-missing after min-year rule
PRI,Puerto Rico (US),Latin America & Caribbean ,High income,Not classified,69.88874,97.77195999999999,19.279739999999997,5.878260878293055,,91.58600362141931,5,True,>= 5/6 indicators non-missing after min-year rule
PRT,Portugal,Europe & Central Asia,High income,Not classified,72.57102,113.73799999999999,34.50848,9.243375119008123,,117.4672088623048,5,True,>= 5/6 indicators non-missing after min-year rule
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,59.541459999999994,118.5796,4.667118,5.26145999541082,94.35750007629395,,5,True,>= 5/6 indicators non-missing after min-year rule
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,62.984519999999996,83.88912,7.089336,5.840687517091187,96.94400024414061,89.35146985861006,6,True,>= 5/6 indicators non-missing after min-year rule
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,96.94077999999999,144.9804,9.782506,6.046050703903937,,101.739093800142,5,True,>= 5/6 indicators non-missing after min-year rule
ROU,Romania,Europe & Central Asia,High income,IBRD,64.67066,115.53040000000001,24.2254,9.232978564361156,,88.2933334350586,5,True,>= 5/6 indicators non-missing after min-year rule
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,76.54112,157.8816,20.5951,8.26528439359098,,97.8696459935016,5,True,>= 5/6 indicators non-missing after min-year rule
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,16.971600000000002,75.1318,0.13436512,3.3949356222981217,,40.57299061605822,5,True,>= 5/6 indicators non-missing after min-year rule
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,85.54116,146.87539999999998,21.67288,5.047224383383851,,105.02802483929081,5,True,>= 5/6 indicators non-missing after min-year rule
SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,20.8,68.95884,0.06968936,1.237651242678188,,42.44871215820312,5,True,>= 5/6 indicators non-missing after min-year rule
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,31.141579999999998,103.74980000000001,0.7623108000000001,2.542517403095932,47.00600051879884,,5,True,>= 5/6 indicators non-missing after min-year rule
SGP,Singapore,East Asia & Pacific,High income,Not classified,85.00649999999999,152.3354,26.961220000000004,10.963138967466127,97.18000030517578,106.39649531051299,6,True,>= 5/6 indicators non-missing after min-year rule
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,12.298103999999999,85.69388000000001,,1.2326434421910617,46.77974539742091,45.5667236328125,5,True,>= 5/6 indicators non-missing after min-year rule
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,36.78232,155.533,7.139904,4.2743436255327625,88.5480010986328,67.38222048577009,6,True,>= 5/6 indicators non-missing after min-year rule
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,70.69641999999999,124.9654,21.22944,8.36506327658175,,95.5917724609375,5,True,>= 5/6 indicators non-missing after min-year rule
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA,33.744,83.77162000000001,0.7160964,3.644782583664309,,85.57453664143884,5,True,>= 5/6 indicators non-missing after min-year rule
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,80.60778,130.3384,26.17258,9.090713820726853,,91.5417984008789,5,True,>= 5/6 indicators non-missing after min-year rule
SVN,Slovenia,Europe & Central Asia,High income,Not classified,78.0682,117.63820000000001,29.02814,9.932726036375687,,112.8786987304688,5,True,>= 5/6 indicators non-missing after min-year rule
SWE,Sweden,Europe & Central Asia,High income,Not classified,91.40155999999999,125.87839999999998,37.823699999999995,9.52273498030423,,139.0256927490234,5,True,>= 5/6 indicators non-missing after min-year rule
SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,63.834860000000006,149.0972,15.77518,11.424302665104861,,103.04302358853388,5,True,>= 5/6 indicators non-missing after min-year rule
TCD,Chad,Sub-Saharan Africa ,Low income,IDA,6.0600000000000005,40.84032,0.0231811652,0.3903992367460722,,24.22848011068402,5,True,>= 5/6 indicators non-missing after min-year rule
TGO,Togo,Sub-Saharan Africa ,Low income,IDA,13.4035,71.37483999999999,0.5607494,2.120992236896622,63.73609736658173,,5,True,>= 5/6 indicators non-missing after min-year rule
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,52.63658,168.4172,11.51209,6.4206519743230315,92.47249984741211,97.74504487453137,6,True,>= 5/6 indicators non-missing after min-year rule
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,23.920920000000002,116.9432,0.0912362875,3.0366034758857636,,79.95127263650264,5,True,>= 5/6 indicators non-missing after min-year rule
TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,64.35936,93.43212000000001,14.329239999999999,8.002540230845641,96.08749961853027,110.55877838134779,6,True,>= 5/6 indicators non-missing after min-year rule
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,14.00984,75.75054,1.0847318000000001,3.00774084169765,,27.37612963322468,5,True,>= 5/6 indicators non-missing after min-year rule
UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,58.69061999999999,132.9824,12.99878,8.275739105198594,,87.22547305877866,5,True,>= 5/6 indicators non-missing after min-year rule
URY,Uruguay,Latin America & Caribbean ,High income,IBRD,73.07430000000001,143.9646,28.15034,6.921737885201577,98.63399810791017,114.83326254621079,6,True,>= 5/6 indicators non-missing after min-year rule
USA,United States,North America,High income,Not classified,85.06054,103.2442,32.5834,10.765091628520745,,98.94276580810549,5,True,>= 5/6 indicators non-missing after min-year rule
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,52.77826,78.89468,9.664,5.330283351879611,99.92087535858153,94.01784706923432,6,True,>= 5/6 indicators non-missing after min-year rule
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,59.86666666666667,79.68075999999999,8.617418,5.228819155451834,96.97558243396657,85.97166697184247,6,True,>= 5/6 indicators non-missing after min-year rule
VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,58.929899999999996,134.07080000000002,11.70102,7.08848086326683,,91.6356162814644,5,True,>= 5/6 indicators non-missing after min-year rule
WSM,Samoa,East Asia & Pacific,Upper middle income,IDA,37.372339999999994,56.523199999999996,0.9088014,5.7057165631976074,99.12999979654948,,5,True,>= 5/6 indicators non-missing after min-year rule
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,58.83668,154.60920000000002,2.0860279999999998,8.894729492395394,93.70999908447264,103.858140551377,6,True,>= 5/6 indicators non-missing after min-year rule
