country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,n_indicators_present,is_included,inclusion_rule
BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD,77.38142,100.73846,17.84476,8.085766969649848,94.21196967758313,105.1538864135744,6,True,>= 5/6 indicators non-missing after min-year rule
BRB,Barbados,Latin America & Caribbean ,High income,IBRD,75.97918,113.1914,37.81616,6.868105639275967,,105.28277435302739,5,True,>= 5/6 indicators non-missing after min-year rule
BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified,96.58094,125.75039999999998,15.362119999999999,9.441989976125816,,88.72111728387922,5,True,>= 5/6 indicators non-missing after min-year rule
BTN,Bhutan,South Asia,Lower middle income,IDA,77.29148,96.03614,0.7959006000000001,6.456381879595096,,90.09394769463559,5,True,>= 5/6 indicators non-missing after min-year rule
CAN,Canada,North America,High income,Not classified,93.35799999999999,88.6855,40.6955,10.565520712994742,,109.6517059326172,5,True,>= 5/6 indicators non-missing after min-year rule
CEB,,,,,,122.2630000669752,27.56066266295152,10.401417353884627,99.45035705566409,101.0507690429688,5,True,>= 5/6 indicators non-missing after min-year rule
CHE,Switzerland,Europe & Central Asia,High income,Not classified,94.26364,125.63220000000001,46.72338,11.653674146721563,,103.8936599731446,5,True,>= 5/6 indicators non-missing after min-year rule
CHL,Chile,Latin America & Caribbean ,High income,IBRD,88.22948,132.9726,19.8613,9.32213264140207,,104.80247192382839,5,True,>= 5/6 indicators non-missing after min-year rule
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,Blend,36.843219999999995,141.1824,0.9390658000000001,3.829319105065219,,54.301991066230165,5,True,>= 5/6 indicators non-missing after min-year rule
COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD,68.95068,140.178,15.27376,6.453792548728915,95.39208623832894,101.6847824096678,6,True,>= 5/6 indicators non-missing after min-year rule
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,Blend,66.77188,113.6122,4.858456,6.305669371040474,,96.38685030851107,5,True,>= 5/6 indicators non-missing after min-year rule
CRI,Costa Rica,Latin America & Caribbean ,High income,IBRD,80.11189999999999,155.3224,19.467000000000002,7.312288134056476,,132.4606674194336,5,True,>= 5/6 indicators non-missing after min-year rule
CUB,Cuba,Latin America & Caribbean ,Upper middle income,Not classified,67.53246,58.7977,2.0298842,4.3211407813718035,,101.03594473419004,5,True,>= 5/6 indicators non-missing after min-year rule
CYP,Cyprus,Europe & Central Asia,High income,Not classified,88.33192,142.53199999999998,37.043099999999995,10.315772841231594,,101.80731506347641,5,True,>= 5/6 indicators non-missing after min-year rule
CZE,Czechia,Europe & Central Asia,High income,Not classified,82.02094,124.41100000000002,35.52856,11.090345802563041,,101.21704559326164,5,True,>= 5/6 indicators non-missing after min-year rule
DEU,Germany,Europe & Central Asia,High income,Not classified,89.60898,127.3892,43.0137,11.455467685203429,,101.0636993408204,5,True,>= 5/6 indicators non-missing after min-year rule
DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend,78.76165,103.1795,21.63326,10.500480291172037,,105.432586335409,5,True,>= 5/6 indicators non-missing after min-year rule
DNK,Denmark,Europe & Central Asia,High income,Not classified,97.72814,125.1162,44.33138,11.952811075096436,,130.2509796142576,5,True,>= 5/6 indicators non-missing after min-year rule
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD,80.5821,84.918,9.377013999999999,4.922640334424626,93.650302629855,78.86987569405241,6,True,>= 5/6 indicators non-missing after min-year rule
EAP,,,,,70.9,124.28857601919401,25.66523941826412,7.079472891836778,96.281884765625,88.32565307617188,6,True,>= 5/6 indicators non-missing after min-year rule
EAR,,,,,,96.29318525959204,4.928450786402761,6.906768659262663,80.34572143554684,75.49279937744141,5,True,>= 5/6 indicators non-missing after min-year rule
EAS,,,,,72.94,126.23999999999998,26.55,8.151520161841397,96.05501251220701,89.60653686523438,6,True,>= 5/6 indicators non-missing after min-year rule
ECA,,,,,74.34,109.0091840468306,17.573947768170477,8.474982509211799,98.81217651367187,99.47240600585943,6,True,>= 5/6 indicators non-missing after min-year rule
ECS,,,,,83.2,124.7,29.704,10.344462603927402,98.63281860351563,103.84342041015641,6,True,>= 5/6 indicators non-missing after min-year rule
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD,65.24658000000001,93.05474,13.236320000000001,6.103316103934682,94.79000091552736,94.30407635466082,6,True,>= 5/6 indicators non-missing after min-year rule
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,64.07509999999999,87.87694,8.459641999999999,3.6795410822361028,,79.10721013448361,5,True,>= 5/6 indicators non-missing after min-year rule
ESP,Spain,Europe & Central Asia,High income,Not classified,91.68289999999999,118.1634,33.96346,9.929468534425213,98.90999857584633,118.690623474121,6,True,>= 5/6 indicators non-missing after min-year rule
EST,Estonia,Europe & Central Asia,High income,Not classified,90.22882,147.6866,35.71448,11.331320035175706,,112.62747192382801,5,True,>= 5/6 indicators non-missing after min-year rule
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,IDA,16.166925,45.853475,0.2916535,1.7765258714642462,56.79870810981794,,5,True,>= 5/6 indicators non-missing after min-year rule
FCS,,,,,29.660000000000004,74.86,2.052,6.005175247556673,67.24890747070313,46.417568206787124,6,True,>= 5/6 indicators non-missing after min-year rule
FIN,Finland,Europe & Central Asia,High income,Not classified,91.29292000000001,128.9874,33.0709,11.313484165637588,,140.0508137512205,5,True,>= 5/6 indicators non-missing after min-year rule
FJI,Fiji,East Asia & Pacific,Upper middle income,Blend,68.5638,110.3036,2.399428,5.433730819178027,,92.95205219357322,5,True,>= 5/6 indicators non-missing after min-year rule
FRA,France,Europe & Central Asia,High income,Not classified,84.30362,111.4748,46.41126,10.449902233054862,,104.2512145996094,5,True,>= 5/6 indicators non-missing after min-year rule
GBR,United Kingdom,Europe & Central Asia,High income,Not classified,94.10444,118.69200000000001,40.56598,10.537984868945951,,115.7169174194336,5,True,>= 5/6 indicators non-missing after min-year rule
GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,71.85004,144.1118,25.55276,8.139089871464666,99.80560131498994,108.2993475690142,6,True,>= 5/6 indicators non-missing after min-year rule
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA,53.110299999999995,127.2816,0.322027,3.8155677825148104,,73.4891037843599,5,True,>= 5/6 indicators non-missing after min-year rule
GRC,Greece,Europe & Central Asia,High income,Not classified,77.53808,109.7228,39.981759999999994,9.106045570210423,,105.00602874755842,5,True,>= 5/6 indicators non-missing after min-year rule
GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend,67.58096,97.44064,26.81658,6.292234376056702,,105.22241891985932,5,True,>= 5/6 indicators non-missing after min-year rule
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD,47.9327,120.37899999999999,3.8620275,4.6593651498036825,,50.49638576933122,5,True,>= 5/6 indicators non-missing after min-year rule
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified,92.67294,200.20941599999998,38.29974,11.233027072037313,,104.0057745813288,5,True,>= 5/6 indicators non-missing after min-year rule
HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA,45.8036,74.37056,3.99754,4.623264724823004,87.99880531473492,57.7861385092891,6,True,>= 5/6 indicators non-missing after min-year rule
HPC,,,,,,72.47242541091698,0.6088222449321321,3.150882477013902,65.09931640625,41.66886978149414,5,True,>= 5/6 indicators non-missing after min-year rule
HRV,Croatia,Europe & Central Asia,High income,IBRD,79.20418,111.40799999999999,27.48698,10.101429678568865,,105.42712402343741,5,True,>= 5/6 indicators non-missing after min-year rule
HUN,Hungary,Europe & Central Asia,High income,Not classified,83.80018,104.95840000000001,33.80362,10.448279940678395,,102.18158111572282,5,True,>= 5/6 indicators non-missing after min-year rule
IBD,,,,,63.339999999999996,110.54,16.064,7.654444426366833,89.65951995849608,86.70488281250002,6,True,>= 5/6 indicators non-missing after min-year rule
IBT,,,,,53.620000000000005,102.96,12.196000000000002,7.361883701755445,84.92666473388674,73.2045120239258,6,True,>= 5/6 indicators non-missing after min-year rule
IDA,,,,,27.160000000000004,82.14,1.652,4.794905446421265,68.59743804931641,47.96279983520506,6,True,>= 5/6 indicators non-missing after min-year rule
IDB,,,,,29.72,87.5,1.67,5.43493793701931,67.91269378662108,46.51267318725586,6,True,>= 5/6 indicators non-missing after min-year rule
IDN,Indonesia,East Asia & Pacific,Upper middle income,IBRD,53.98216,125.61000000000001,4.06009,7.550006110192276,,96.07085292305828,5,True,>= 5/6 indicators non-missing after min-year rule
IDX,,,,,25.76,79.22,1.636,4.13570816459423,69.45198669433596,48.9434944152832,6,True,>= 5/6 indicators non-missing after min-year rule
IND,India,South Asia,Lower middle income,IBRD,37.22755,82.4976,1.7276520000000002,6.132411895340297,75.30826377419896,78.46845814844772,6,True,>= 5/6 indicators non-missing after min-year rule
IRL,Ireland,Europe & Central Asia,High income,Not classified,91.80884,105.8306,30.465960000000003,11.565575863243817,,139.3253753662108,5,True,>= 5/6 indicators non-missing after min-year rule
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,75.17562000000001,140.094,11.295573999999998,7.896849572087056,87.83994499540026,,5,True,>= 5/6 indicators non-missing after min-year rule
ISL,Iceland,Europe & Central Asia,High income,Not classified,99.50878,116.7202,38.44422,11.226481724584987,,112.98335266113281,5,True,>= 5/6 indicators non-missing after min-year rule
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,88.55922000000001,138.243,29.142680000000002,9.378490920393745,,96.52106170654295,5,True,>= 5/6 indicators non-missing after min-year rule
ITA,Italy,Europe & Central Asia,High income,Not classified,74.52886000000001,132.47820000000002,30.050940000000004,9.915448556844524,,101.658610534668,5,True,>= 5/6 indicators non-missing after min-year rule
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,76.0491,104.3786,12.90232,5.1274903761271355,,83.94501332983955,5,True,>= 5/6 indicators non-missing after min-year rule
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,78.0405,70.83088000000001,5.488414000000001,4.839768795761878,,90.1115103440606,5,True,>= 5/6 indicators non-missing after min-year rule
JPN,Japan,East Asia & Pacific,High income,Not classified,87.90675999999999,154.298,34.77202,9.978683232387278,,102.48667297363261,5,True,>= 5/6 indicators non-missing after min-year rule
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,85.989,129.1678,13.59024,8.0756329482997,,94.59112816673496,5,True,>= 5/6 indicators non-missing after min-year rule
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,71.72336,119.07939999999999,4.493902,6.002089120358663,,91.87123283331182,5,True,>= 5/6 indicators non-missing after min-year rule
KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA,55.894125,121.194,1.6964739999999998,5.054475670798671,80.72972385434217,52.233772702483975,6,True,>= 5/6 indicators non-missing after min-year rule
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD,71.64070000000001,132.5598,42.79566,8.854213806784568,,118.17395164408981,5,True,>= 5/6 indicators non-missing after min-year rule
KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified,96.6851,137.3496,43.20346,8.655388087966589,,98.1352279663086,5,True,>= 5/6 indicators non-missing after min-year rule
LAC,,,,,71.14,106.2503118051222,15.12561637302764,7.483868856529792,94.10554504394533,97.50650787353513,6,True,>= 5/6 indicators non-missing after min-year rule
LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA,52.40648,61.32496,1.5534452,4.531836152455594,,62.06396246382876,5,True,>= 5/6 indicators non-missing after min-year rule
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,81.98034,74.25544,7.4182375,5.614936234153849,,65.48667558244126,5,True,>= 5/6 indicators non-missing after min-year rule
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend,62.33496,92.88764,14.26636,6.009298592371966,,88.37081718444826,5,True,>= 5/6 indicators non-missing after min-year rule
LCN,,,,,71.6,106.08,15.138,7.627516893344081,94.37714233398438,97.36598358154296,6,True,>= 5/6 indicators non-missing after min-year rule
LDC,,,,,23.82,76.05480415794713,1.393967767735076,3.9306475879562086,66.64217681884766,46.8956596374512,6,True,>= 5/6 indicators non-missing after min-year rule
LIE,Liechtenstein,Europe & Central Asia,High income,Not classified,94.87955,125.33520000000001,46.30328,10.865624319549138,,117.54378509521474,5,True,>= 5/6 indicators non-missing after min-year rule
LKA,Sri Lanka,South Asia,Lower middle income,IDA,37.84756,136.3242,8.489518,6.039834490855292,92.2519989013672,91.31217245910294,6,True,>= 5/6 indicators non-missing after min-year rule
LMY,,,,,,102.1345519930034,12.0752408683585,6.956977803799981,84.75580444335937,72.97304077148439,5,True,>= 5/6 indicators non-missing after min-year rule
LTE,,,,,,124.84923391550001,28.491157177685842,8.053316963760425,96.35731048583985,92.38404846191409,5,True,>= 5/6 indicators non-missing after min-year rule
LTU,Lithuania,Europe & Central Asia,High income,Not classified,83.80294,133.47899999999998,28.41506,10.675896423090688,,105.6612579345702,5,True,>= 5/6 indicators non-missing after min-year rule
LUX,Luxembourg,Europe & Central Asia,High income,Not classified,97.90888,134.5256,37.581900000000005,10.783206830217981,,107.06622009277321,5,True,>= 5/6 indicators non-missing after min-year rule
LVA,Latvia,Europe & Central Asia,High income,Not classified,88.16408,110.6738,26.32864,9.898871815829986,,106.658596801758,5,True,>= 5/6 indicators non-missing after min-year rule
MAC,"Macao SAR, China",East Asia & Pacific,High income,Not classified,86.8324,200.20941599999998,29.757260000000002,8.452261418878264,,90.14524657450404,5,True,>= 5/6 indicators non-missing after min-year rule
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,82.215,133.9144,5.506614000000001,6.116523520274527,,80.66390785372623,5,True,>= 5/6 indicators non-missing after min-year rule
MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD,63.5024,121.8074,23.251420000000003,8.669365898047166,,96.38780723588876,5,True,>= 5/6 indicators non-missing after min-year rule
MDG,Madagascar,Sub-Saharan Africa ,Low income,IDA,12.156208000000001,51.66106,0.10549428000000001,2.481672377671174,,33.8582734836392,5,True,>= 5/6 indicators non-missing after min-year rule
MDV,Maldives,South Asia,Upper middle income,IDA,78.6674,153.4602,13.165379999999999,6.890861082253406,,73.28620666130115,5,True,>= 5/6 indicators non-missing after min-year rule
MEA,,,,,50.18,101.03999999999999,8.408,6.372641604723711,73.49203491210938,60.812146759033205,6,True,>= 5/6 indicators non-missing after min-year rule
MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD,70.40812,99.04572,17.48876,5.748089935322148,95.51133922059451,102.14794311523447,6,True,>= 5/6 indicators non-missing after min-year rule
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,IDA,55.7668,38.051925,2.289972,6.145698518818862,,90.86330189211525,5,True,>= 5/6 indicators non-missing after min-year rule
MIC,,,,,,106.7932706772734,13.23173144421602,7.0479618154556345,86.77176971435546,77.86713104248048,5,True,>= 5/6 indicators non-missing after min-year rule
MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD,81.77358,103.89088,25.31716,7.04018454481181,,84.78798828125,5,True,>= 5/6 indicators non-missing after min-year rule
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,86.66116,126.38759999999999,41.30136,9.230446281878354,,103.5723495483398,5,True,>= 5/6 indicators non-missing after min-year rule
MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA,45.1809,131.11499999999998,1.2477604,2.624133220035293,92.81345613536996,,5,True,>= 5/6 indicators non-missing after min-year rule
MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD,78.60884,188.5648,29.684379999999997,6.701203704613453,,92.19345703124998,5,True,>= 5/6 indicators non-missing after min-year rule
MNG,Mongolia,East Asia & Pacific,Upper middle income,IBRD,64.89786000000001,137.1548,10.628858,7.521352593666348,98.5085526277136,93.46048121901661,6,True,>= 5/6 indicators non-missing after min-year rule
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA,27.95236,116.88340000000001,0.3538584,2.6533077957530358,,36.37880552010596,5,True,>= 5/6 indicators non-missing after min-year rule
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD,67.03182,152.2732,24.45656,7.8580799661238805,,91.35154419001283,5,True,>= 5/6 indicators non-missing after min-year rule
MWI,Malawi,Sub-Saharan Africa ,Low income,IDA,13.654478000000001,51.08124,0.06464482,2.972444878865409,,37.441459257690056,5,True,>= 5/6 indicators non-missing after min-year rule
MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,89.81862,133.4314,10.007078,8.86713653907738,95.19666544596355,75.37044449838028,6,True,>= 5/6 indicators non-missing after min-year rule
NAC,,,,,90.67999999999999,103.92,35.956,11.72450352154594,98.77457275390624,100.57620544433613,6,True,>= 5/6 indicators non-missing after min-year rule
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,IBRD,54.37386,104.81700000000001,2.879484,5.3435545946639715,,81.18236255857582,5,True,>= 5/6 indicators non-missing after min-year rule
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend,32.499219999999994,91.34268,0.03598998,4.460618838042982,,43.351852416992195,5,True,>= 5/6 indicators non-missing after min-year rule
NLD,Netherlands,Europe & Central Asia,High income,Not classified,92.2173,121.1884,42.844319999999996,11.867863707924581,,128.0636657714844,5,True,>= 5/6 indicators non-missing after min-year rule
NOR,Norway,Europe & Central Asia,High income,Not classified,97.41986,109.04960000000001,43.75802,10.513873780715803,,119.267398071289,5,True,>= 5/6 indicators non-missing after min-year rule
NPL,Nepal,South Asia,Lower middle income,IDA,39.995,134.11020000000002,3.9948299999999994,5.495078489708136,,83.40371962998142,5,True,>= 5/6 indicators non-missing after min-year rule
NZL,New Zealand,East Asia & Pacific,High income,Not classified,93.28144,120.57039999999999,34.8045,9.830978231927425,,116.3881896972654,5,True,>= 5/6 indicators non-missing after min-year rule
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,92.29516,138.09120000000001,10.653414,5.469997864586861,96.62999979654948,97.37762225620789,6,True,>= 5/6 indicators non-missing after min-year rule
OSS,,,,,,119.911565279297,14.95527230791106,9.721405663241399,86.67107849121096,72.76862640380858,5,True,>= 5/6 indicators non-missing after min-year rule
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,19.393340000000002,74.43245999999999,1.077817,4.423619634586005,57.956666310628265,39.14335427248467,6,True,>= 5/6 indicators non-missing after min-year rule
PAN,Panama,Latin America & Caribbean ,High income,IBRD,70.03574,143.42260000000002,14.13382,7.529802525429527,95.79667680513317,,5,True,>= 5/6 indicators non-missing after min-year rule
PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,65.20788,125.7828,8.480544,6.175727407678014,,100.94140777587882,5,True,>= 5/6 indicators non-missing after min-year rule
PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD,56.60208,139.8552,6.477549999999999,4.698565648491499,,86.16886805231557,5,True,>= 5/6 indicators non-missing after min-year rule
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend,22.837600000000002,47.87194,0.21161225,4.214275953328472,,45.30468251668195,5,True,>= 5/6 indicators non-missing after min-year rule
POL,Poland,Europe & Central Asia,High income,IBRD,82.6957,130.428,21.92304,10.153808963132596,,110.37667541503879,5,True,>= 5/6 indicators non-missing after min-year rule
PRE,,,,,,79.25227281322175,0.9917235789642305,3.8320371183836714,66.2838409423828,43.39095382690428,5,True,>= 5/6 indicators non-missing after min-year rule
PRT,Portugal,Europe & Central Asia,High income,Not classified,79.015,117.3702,39.9176,9.990201817115791,,119.2803176879886,5,True,>= 5/6 indicators non-missing after min-year rule
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,72.14923999999999,120.27759999999998,8.359376000000001,6.18028766711198,93.92333221435547,84.25402175228857,6,True,>= 5/6 indicators non-missing after min-year rule
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,76.37156,82.36024,7.649987999999999,6.28393354233457,97.52714209753087,90.27185481309856,6,True,>= 5/6 indicators non-missing after min-year rule
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,99.5323714,143.677,10.832324,6.170207884657968,,102.36492127889508,5,True,>= 5/6 indicators non-missing after min-year rule
ROU,Romania,Europe & Central Asia,High income,IBRD,78.37752,117.69739999999999,29.4503,9.947857895481807,,85.72251281738282,5,True,>= 5/6 indicators non-missing after min-year rule
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,85.42668,164.19580000000002,23.17016,9.454406557321075,,95.23604747527062,5,True,>= 5/6 indicators non-missing after min-year rule
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,24.00496,79.34986,0.17075732,4.400570375472146,77.3433354695638,43.39859769096805,6,True,>= 5/6 indicators non-missing after min-year rule
SAS,,,,,39.06,85.38,2.258,6.058817377724913,75.49080047607421,77.25242309570314,6,True,>= 5/6 indicators non-missing after min-year rule
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,97.3794,141.1636,29.173520000000003,5.542392468878175,,108.25490241606781,5,True,>= 5/6 indicators non-missing after min-year rule
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,49.69776,112.1022,1.0830478,3.4227316915790142,,44.94934618382337,5,True,>= 5/6 indicators non-missing after min-year rule
SGP,Singapore,East Asia & Pacific,High income,Not classified,92.39956,158.5326,26.994139999999998,11.884377845578529,97.39999961853027,103.888831298496,6,True,>= 5/6 indicators non-missing after min-year rule
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,17.02788,93.53684000000001,0.004783003959999999,2.2343523079079817,,60.07579231262208,5,True,>= 5/6 indicators non-missing after min-year rule
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,55.23502,167.711,9.341476,4.889514957636673,89.3081012344734,65.43462109175309,6,True,>= 5/6 indicators non-missing after min-year rule
SMR,San Marino,Europe & Central Asia,High income,Not classified,78.13285,114.2926,33.11164,11.00499826037498,,61.17597626851877,5,True,>= 5/6 indicators non-missing after min-year rule
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,78.76993999999999,123.64580000000001,25.348059999999997,9.157414372335824,,93.22682189941403,5,True,>= 5/6 indicators non-missing after min-year rule
SSA,,,,,27.820000000000004,84.57376912070653,0.5087681702320473,6.769013383810931,67.741796875,44.53789367675784,6,True,>= 5/6 indicators non-missing after min-year rule
SSF,,,,,26.639999999999997,80.64,0.484,6.674311340143683,67.7458526611328,44.53970031738282,6,True,>= 5/6 indicators non-missing after min-year rule
SST,,,,,65.05999999999999,113.1,14.422,9.57932126989025,87.6716522216797,74.90329742431639,6,True,>= 5/6 indicators non-missing after min-year rule
SUR,Suriname,Latin America & Caribbean ,Upper middle income,Blend,68.23166,140.482,16.095,8.12055978253102,,72.80599272883393,5,True,>= 5/6 indicators non-missing after min-year rule
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,86.24336000000001,134.7452,30.93478,10.144325663559513,,91.44275970458985,5,True,>= 5/6 indicators non-missing after min-year rule
