country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,n_indicators_present,is_included,inclusion_rule
NPL,Nepal,South Asia,Lower middle income,IDA,-1.2745970510608062,0.5802515466412729,-1.0168358060363178,-0.7256605163403673,,-0.32083993917051695,5,True,>= 5/6 indicators non-missing after min-year rule
NZL,New Zealand,East Asia & Pacific,High income,Not classified,0.9869892967369048,0.12650811532195297,1.075905871952134,0.8505131049940619,,1.0417953161958267,5,True,>= 5/6 indicators non-missing after min-year rule
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,0.9451295406130965,0.7136621287829742,-0.5645526023153089,-0.7347777519945519,0.6554262954845722,0.25644180386524207,6,True,>= 5/6 indicators non-missing after min-year rule
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,-2.1489739656749216,-1.4196585348209487,-1.2149734258269267,-1.1151541126393196,-1.87411437792802,-2.1492984267100863,6,True,>= 5/6 indicators non-missing after min-year rule
PAN,Panama,Latin America & Caribbean ,High income,IBRD,0.0003938746182335974,0.8923270817169775,-0.32814660729747597,0.013996427424129512,0.6009204070370511,,5,True,>= 5/6 indicators non-missing after min-year rule
PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,-0.20451045498379383,0.30118516087719155,-0.7121444333816841,-0.47823300793934725,,0.4036668398219147,5,True,>= 5/6 indicators non-missing after min-year rule
PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD,-0.5697583452890487,0.7727769911034863,-0.8481974655810164,-1.0152065400076986,,-0.20660773477532313,5,True,>= 5/6 indicators non-missing after min-year rule
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend,-2.002792471954085,-2.309750078449761,-1.2738102384898524,-1.1912541167464898,,-1.8947652155261072,5,True,>= 5/6 indicators non-missing after min-year rule
POL,Poland,Europe & Central Asia,High income,IBRD,0.537708671772352,0.4568542983212086,0.20093485748358828,0.9678675903220026,,0.7934511323301864,5,True,>= 5/6 indicators non-missing after min-year rule
PRT,Portugal,Europe & Central Asia,High income,Not classified,0.3814921771005549,0.019263567477222424,1.4232123336481781,0.9083935980378757,,1.161273226714089,5,True,>= 5/6 indicators non-missing after min-year rule
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,0.09009517097187317,0.11669585246058847,-0.7203747495012174,-0.4765752757375923,0.4783889128379599,-0.2857127521274922,6,True,>= 5/6 indicators non-missing after min-year rule
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,0.26929913483272133,-1.1539841452476407,-0.7685598106675615,-0.4388982296345035,0.7141064695377741,-0.037107530553772826,6,True,>= 5/6 indicators non-missing after min-year rule
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,1.2528696009000584,0.900852490432588,-0.5524001705103296,-0.4802394488406058,,0.46247420224863295,5,True,>= 5/6 indicators non-missing after min-year rule
ROU,Romania,Europe & Central Asia,High income,IBRD,0.35443621192453495,0.030228637177489553,0.712222733110148,0.8930008592128823,,-0.2250473027991843,5,True,>= 5/6 indicators non-missing after min-year rule
RUS,Russian Federation,Europe & Central Asia,High income,IBRD,0.6536170920779419,1.5884749603771111,0.2856452747471602,0.7136228687469337,,0.16797031129447004,5,True,>= 5/6 indicators non-missing after min-year rule
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,-1.9532473073875436,-1.2548674781458409,-1.276585302772018,-1.1235329120503899,-0.6060734893045091,-1.973508283944015,6,True,>= 5/6 indicators non-missing after min-year rule
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,1.1609151658664827,0.8166238651738713,0.6934224979361383,-0.708461076703414,,0.7057976794663215,5,True,>= 5/6 indicators non-missing after min-year rule
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,-0.8627919172977377,-0.15727673564322048,-1.2146181246124308,-1.4789939769051454,,-1.9094446635717481,5,True,>= 5/6 indicators non-missing after min-year rule
SGP,Singapore,East Asia & Pacific,High income,Not classified,0.9495604918027439,1.3986907833399633,0.5453884762093726,1.5969589403487785,0.7057903497994124,0.5254290872135383,6,True,>= 5/6 indicators non-missing after min-year rule
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,-2.2493689637694008,-0.7794358628148497,-1.2880268956160774,-1.9109901825464746,,-1.2845497132676975,5,True,>= 5/6 indicators non-missing after min-year rule
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,-0.6277791894779332,1.7062757336362189,-0.6536657713799828,-0.9457932043726341,0.176516448571192,-1.0631688935358568,6,True,>= 5/6 indicators non-missing after min-year rule
SMR,San Marino,Europe & Central Asia,High income,Not classified,0.3440519128098697,-0.08387243041257934,0.9609186397941939,1.2772894397278058,,-1.2390995531579498,5,True,>= 5/6 indicators non-missing after min-year rule
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,0.3710913255820198,0.22957038719298806,0.43357876772164017,0.6056611363392027,,0.08496635215669712,5,True,>= 5/6 indicators non-missing after min-year rule
SUR,Suriname,Latin America & Caribbean ,Upper middle income,Blend,-0.07617499915781321,0.7937822040867616,-0.19493378404953496,0.22874678158676093,,-0.7586470730365601,5,True,>= 5/6 indicators non-missing after min-year rule
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,0.6882786746216331,0.6015315566035887,0.813055788645644,0.9644202489352173,,0.011264211741079612,5,True,>= 5/6 indicators non-missing after min-year rule
SVN,Slovenia,Europe & Central Asia,High income,Not classified,0.6556780785699846,0.18028119246452387,0.8080021810983271,1.1980979107798384,,0.788949967828818,5,True,>= 5/6 indicators non-missing after min-year rule
SWE,Sweden,Europe & Central Asia,High income,Not classified,1.0001684055818219,0.36767932743975523,1.4266941605685473,1.051001836508972,,1.950998901292764,5,True,>= 5/6 indicators non-missing after min-year rule
SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,0.4657048660993555,1.3514994289636892,0.511904250718441,1.4925442848565749,,0.29142566051722074,5,True,>= 5/6 indicators non-missing after min-year rule
TCD,Chad,Sub-Saharan Africa ,Low income,IDA,-2.5598877312685935,-2.1508336449973213,-1.2880268956160774,-2.432087243434068,,-2.4652606937974078,5,True,>= 5/6 indicators non-missing after min-year rule
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,0.207355795347407,1.8736270938721464,-0.23046933948574821,0.0031139865698778346,0.35564002224671964,-0.31750154230920674,6,True,>= 5/6 indicators non-missing after min-year rule
